periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,kritis,kategori
201702,2017-02-04,DKI2,20.0,,20.0,9.0,38.0,7.0,38.0,O3,BAIK
201702,2017-02-05,DKI2,21.0,,18.0,5.0,37.0,5.0,37.0,O3,BAIK
201702,2017-02-06,DKI2,22.0,,18.0,6.0,34.0,7.0,34.0,O3,BAIK
201702,2017-02-07,DKI2,25.0,,19.0,6.0,33.0,8.0,33.0,O3,BAIK
201702,2017-02-08,DKI2,25.0,,19.0,,28.0,12.0,28.0,O3,BAIK
201702,2017-02-09,DKI2,35.0,,18.0,11.0,41.0,14.0,41.0,O3,BAIK
201702,2017-02-10,DKI2,28.0,,17.0,11.0,44.0,12.0,44.0,O3,BAIK
201702,2017-02-11,DKI2,30.0,,18.0,14.0,43.0,11.0,43.0,O3,BAIK
201702,2017-02-12,DKI2,25.0,,16.0,5.0,44.0,12.0,44.0,O3,BAIK
201702,2017-02-13,DKI2,33.0,,18.0,11.0,53.0,12.0,53.0,O3,SEDANG
201702,2017-02-14,DKI2,37.0,,18.0,17.0,47.0,14.0,47.0,O3,BAIK
201702,2017-02-15,DKI2,21.0,,18.0,10.0,46.0,12.0,46.0,O3,BAIK
201702,2017-02-16,DKI2,22.0,,18.0,11.0,46.0,11.0,46.0,O3,BAIK
201702,2017-02-17,DKI2,29.0,,21.0,18.0,50.0,15.0,50.0,O3,BAIK
201702,2017-02-12,DKI3,34.0,,30.0,13.0,43.0,7.0,43.0,O3,BAIK
201702,2017-02-13,DKI3,37.0,,31.0,10.0,56.0,7.0,56.0,O3,SEDANG
201702,2017-02-14,DKI3,34.0,,32.0,19.0,58.0,8.0,58.0,O3,SEDANG
201702,2017-02-15,DKI3,23.0,,32.0,5.0,51.0,6.0,51.0,O3,SEDANG
201702,2017-02-16,DKI3,25.0,,31.0,7.0,55.0,6.0,55.0,O3,SEDANG
201702,2017-02-17,DKI3,,,,,,,,,TIDAK ADA DATA
201702,2017-02-18,DKI3,,,,,,,,,TIDAK ADA DATA
201702,2017-02-19,DKI3,71.0,,31.0,23.0,47.0,10.0,71.0,PM10,SEDANG
201702,2017-02-20,DKI3,60.0,,31.0,20.0,36.0,8.0,60.0,PM10,SEDANG
201702,2017-02-21,DKI3,45.0,,31.0,34.0,45.0,10.0,45.0,PM10,BAIK
201702,2017-02-22,DKI3,56.0,,34.0,20.0,76.0,8.0,76.0,O3,SEDANG
201702,2017-02-23,DKI3,43.0,,32.0,13.0,112.0,9.0,112.0,O3,TIDAK SEHAT
201702,2017-02-24,DKI3,41.0,,31.0,15.0,106.0,7.0,106.0,O3,TIDAK SEHAT
201702,2017-02-25,DKI3,48.0,,31.0,9.0,69.0,5.0,69.0,O3,SEDANG
201702,2017-02-26,DKI3,39.0,,31.0,14.0,123.0,11.0,123.0,O3,TIDAK SEHAT
201702,2017-02-27,DKI3,32.0,,31.0,9.0,81.0,4.0,81.0,O3,SEDANG
201702,2017-02-28,DKI3,55.0,,31.0,22.0,98.0,11.0,98.0,O3,SEDANG
201702,2017-02-01,DKI4,38.0,,28.0,11.0,39.0,6.0,39.0,O3,BAIK
201702,2017-02-02,DKI4,35.0,,28.0,14.0,34.0,4.0,35.0,PM10,BAIK
201702,2017-02-03,DKI4,34.0,,28.0,12.0,25.0,5.0,34.0,PM10,BAIK
201702,2017-02-04,DKI4,30.0,,28.0,3.0,20.0,3.0,30.0,PM10,BAIK
201702,2017-02-05,DKI4,23.0,,28.0,,18.0,2.0,28.0,SO2,BAIK
201702,2017-02-06,DKI4,17.0,,28.0,,18.0,2.0,28.0,SO2,BAIK
201702,2017-02-07,DKI4,31.0,,28.0,8.0,30.0,4.0,31.0,PM10,BAIK
201702,2017-02-08,DKI4,25.0,,29.0,4.0,26.0,5.0,29.0,SO2,BAIK
201702,2017-02-09,DKI4,31.0,,29.0,8.0,15.0,3.0,31.0,PM10,BAIK
201702,2017-02-10,DKI4,22.0,,28.0,9.0,27.0,3.0,28.0,SO2,BAIK
201702,2017-02-18,DKI2,51.0,,20.0,14.0,36.0,13.0,51.0,PM10,SEDANG
201702,2017-02-19,DKI2,54.0,,19.0,25.0,36.0,11.0,54.0,PM10,SEDANG
201702,2017-02-20,DKI2,35.0,,17.0,16.0,31.0,11.0,35.0,PM10,BAIK
201702,2017-02-21,DKI2,57.0,,25.0,31.0,65.0,17.0,65.0,O3,SEDANG
201702,2017-02-22,DKI2,47.0,,27.0,13.0,130.0,21.0,130.0,O3,TIDAK SEHAT
201702,2017-02-23,DKI2,53.0,,26.0,22.0,96.0,16.0,96.0,O3,SEDANG
201702,2017-02-24,DKI2,74.0,,40.0,22.0,70.0,21.0,74.0,PM10,SEDANG
201702,2017-02-25,DKI2,39.0,,19.0,15.0,90.0,26.0,90.0,O3,SEDANG
201702,2017-02-26,DKI2,59.0,,27.0,15.0,67.0,13.0,67.0,O3,SEDANG
201702,2017-02-27,DKI2,29.0,,21.0,12.0,50.0,13.0,50.0,O3,BAIK
201702,2017-02-28,DKI2,46.0,,21.0,22.0,48.0,15.0,48.0,O3,BAIK
201702,2017-02-01,DKI3,26.0,,32.0,9.0,44.0,4.0,44.0,O3,BAIK
201702,2017-02-02,DKI3,24.0,,31.0,8.0,37.0,4.0,37.0,O3,BAIK
201702,2017-02-03,DKI3,39.0,,30.0,12.0,30.0,7.0,39.0,PM10,BAIK
201702,2017-02-04,DKI3,14.0,,30.0,3.0,24.0,,30.0,SO2,BAIK
201702,2017-02-05,DKI3,,,,,,,,,TIDAK ADA DATA
201702,2017-02-06,DKI3,,,,,,,,,TIDAK ADA DATA
201702,2017-02-07,DKI3,,,,,,,,,TIDAK ADA DATA
201702,2017-02-08,DKI3,26.0,,31.0,4.0,33.0,,33.0,O3,BAIK
201702,2017-02-09,DKI3,23.0,,31.0,6.0,28.0,3.0,31.0,SO2,BAIK
201702,2017-02-10,DKI3,16.0,,31.0,5.0,40.0,3.0,40.0,O3,BAIK
201702,2017-02-11,DKI3,27.0,,31.0,8.0,45.0,4.0,45.0,O3,BAIK
201701,2017-01-01,DKI1,63.0,,34.0,25.0,21.0,2.0,63.0,PM10,SEDANG
201701,2017-01-02,DKI1,16.0,,32.0,16.0,19.0,1.0,32.0,SO2,BAIK
201701,2017-01-03,DKI1,18.0,,32.0,17.0,20.0,2.0,32.0,SO2,BAIK
201701,2017-01-04,DKI1,24.0,,32.0,22.0,20.0,2.0,32.0,SO2,BAIK
201701,2017-01-05,DKI1,29.0,,32.0,25.0,14.0,2.0,32.0,SO2,BAIK
201701,2017-01-06,DKI1,21.0,,31.0,24.0,18.0,2.0,31.0,SO2,BAIK
201701,2017-01-07,DKI1,30.0,,32.0,22.0,17.0,3.0,32.0,SO2,BAIK
201701,2017-01-08,DKI1,29.0,,33.0,17.0,19.0,2.0,33.0,SO2,BAIK
201701,2017-01-09,DKI1,29.0,,32.0,23.0,13.0,2.0,32.0,SO2,BAIK
201701,2017-01-10,DKI1,38.0,,32.0,34.0,21.0,4.0,38.0,PM10,BAIK
201701,2017-01-11,DKI1,25.0,,32.0,25.0,20.0,2.0,32.0,SO2,BAIK
201701,2017-01-12,DKI1,29.0,,32.0,23.0,17.0,2.0,32.0,SO2,BAIK
201701,2017-01-13,DKI1,29.0,,32.0,19.0,12.0,1.0,32.0,SO2,BAIK
201701,2017-01-14,DKI1,22.0,,31.0,17.0,13.0,1.0,31.0,SO2,BAIK
201701,2017-01-15,DKI1,27.0,,32.0,16.0,17.0,1.0,32.0,SO2,BAIK
201701,2017-01-16,DKI1,,,,,,,0.0,,TIDAK ADA DATA
201701,2017-01-17,DKI1,,,,,,,0.0,,TIDAK ADA DATA
201701,2017-01-18,DKI1,24.0,,28.0,19.0,14.0,1.0,28.0,SO2,BAIK
201701,2017-01-19,DKI1,24.0,,,16.0,14.0,1.0,24.0,PM10,BAIK
201701,2017-01-20,DKI1,18.0,,,15.0,10.0,1.0,18.0,PM10,BAIK
201701,2017-01-21,DKI1,35.0,,,18.0,15.0,1.0,35.0,PM10,BAIK
201701,2017-01-22,DKI1,54.0,,,20.0,16.0,2.0,54.0,PM10,SEDANG
201701,2017-01-23,DKI1,37.0,,,18.0,13.0,2.0,37.0,PM10,BAIK
201701,2017-01-24,DKI1,32.0,,,30.0,14.0,2.0,32.0,PM10,BAIK
201701,2017-01-25,DKI1,29.0,,,18.0,9.0,2.0,29.0,PM10,BAIK
201701,2017-01-26,DKI1,33.0,,,22.0,12.0,2.0,33.0,PM10,BAIK
201701,2017-01-27,DKI1,47.0,,14.0,24.0,22.0,2.0,47.0,PM10,BAIK
201701,2017-01-28,DKI1,32.0,,13.0,23.0,18.0,3.0,32.0,PM10,BAIK
201701,2017-01-29,DKI1,35.0,,12.0,25.0,19.0,2.0,35.0,PM10,BAIK
201701,2017-01-30,DKI1,33.0,,12.0,21.0,19.0,2.0,33.0,PM10,BAIK
201701,2017-01-31,DKI1,31.0,,12.0,23.0,20.0,2.0,31.0,PM10,BAIK
201701,2017-01-01,DKI2,52.0,,21.0,11.0,61.0,11.0,61.0,O3,SEDANG
201701,2017-01-02,DKI2,27.0,,18.0,5.0,40.0,15.0,40.0,O3,BAIK
201701,2017-01-03,DKI2,32.0,,18.0,7.0,55.0,10.0,55.0,O3,SEDANG
201701,2017-01-04,DKI2,23.0,,19.0,,61.0,15.0,61.0,O3,SEDANG
201701,2017-01-05,DKI2,28.0,,16.0,6.0,57.0,12.0,57.0,O3,SEDANG
201701,2017-01-06,DKI2,29.0,,17.0,11.0,62.0,13.0,62.0,O3,SEDANG
201701,2017-01-07,DKI2,31.0,,18.0,11.0,55.0,20.0,55.0,O3,SEDANG
201701,2017-01-08,DKI2,28.0,,19.0,7.0,52.0,14.0,52.0,O3,SEDANG
201701,2017-01-09,DKI2,25.0,,18.0,6.0,48.0,11.0,48.0,O3,BAIK
201701,2017-01-10,DKI2,42.0,,23.0,11.0,83.0,16.0,83.0,O3,SEDANG
201701,2017-01-11,DKI2,33.0,,18.0,11.0,65.0,20.0,65.0,O3,SEDANG
201701,2017-01-12,DKI2,29.0,,18.0,12.0,65.0,19.0,65.0,O3,SEDANG
201701,2017-01-13,DKI2,25.0,,17.0,8.0,29.0,5.0,29.0,O3,BAIK
201701,2017-01-14,DKI2,21.0,,16.0,8.0,29.0,6.0,29.0,O3,BAIK
201701,2017-01-15,DKI2,13.0,,17.0,8.0,42.0,7.0,42.0,O3,BAIK
201701,2017-01-16,DKI2,17.0,,17.0,7.0,34.0,6.0,34.0,O3,BAIK
201701,2017-01-17,DKI2,18.0,,18.0,30.0,48.0,14.0,48.0,O3,BAIK
201701,2017-01-18,DKI2,,,,,,,0.0,,TIDAK ADA DATA
201701,2017-01-19,DKI2,,,,,,,0.0,,TIDAK ADA DATA
201701,2017-01-20,DKI2,22.0,,18.0,5.0,30.0,6.0,30.0,O3,BAIK
201701,2017-01-21,DKI2,40.0,,23.0,9.0,39.0,10.0,40.0,PM10,BAIK
201701,2017-01-22,DKI2,37.0,,18.0,7.0,32.0,11.0,37.0,PM10,BAIK
201701,2017-01-23,DKI2,31.0,,20.0,,51.0,12.0,51.0,O3,SEDANG
201701,2017-01-24,DKI2,32.0,,22.0,7.0,34.0,15.0,34.0,O3,BAIK
201701,2017-01-25,DKI2,26.0,,20.0,7.0,34.0,15.0,34.0,O3,BAIK
201701,2017-01-26,DKI2,25.0,,21.0,,47.0,13.0,47.0,O3,BAIK
201701,2017-01-27,DKI2,34.0,,22.0,10.0,49.0,14.0,49.0,O3,BAIK
201701,2017-01-28,DKI2,26.0,,22.0,9.0,49.0,10.0,49.0,O3,BAIK
201701,2017-01-29,DKI2,31.0,,20.0,5.0,48.0,10.0,48.0,O3,BAIK
201701,2017-01-30,DKI2,22.0,,21.0,11.0,38.0,9.0,38.0,O3,BAIK
201701,2017-01-31,DKI2,32.0,,21.0,11.0,32.0,18.0,32.0,PM10,BAIK
201701,2017-01-01,DKI3,73.0,,31.0,19.0,33.0,5.0,73.0,PM10,SEDANG
201701,2017-01-02,DKI3,39.0,,29.0,4.0,33.0,3.0,39.0,PM10,BAIK
201701,2017-01-03,DKI3,51.0,,30.0,7.0,36.0,3.0,51.0,PM10,SEDANG
201701,2017-01-04,DKI3,45.0,,33.0,7.0,63.0,7.0,63.0,O3,SEDANG
201701,2017-01-05,DKI3,54.0,,30.0,16.0,68.0,9.0,68.0,O3,SEDANG
201701,2017-01-06,DKI3,34.0,,30.0,9.0,65.0,8.0,65.0,O3,SEDANG
201701,2017-01-07,DKI3,48.0,,31.0,5.0,62.0,4.0,62.0,O3,SEDANG
201701,2017-01-08,DKI3,37.0,,31.0,10.0,52.0,5.0,52.0,O3,SEDANG
201701,2017-01-09,DKI3,30.0,,31.0,6.0,68.0,4.0,68.0,O3,SEDANG
201701,2017-01-10,DKI3,54.0,,32.0,21.0,66.0,9.0,66.0,O3,SEDANG
201701,2017-01-11,DKI3,40.0,,30.0,13.0,54.0,9.0,54.0,O3,SEDANG
201701,2017-01-12,DKI3,22.0,,30.0,7.0,32.0,3.0,32.0,O3,BAIK
201701,2017-01-13,DKI3,22.0,,29.0,3.0,29.0,1.0,29.0,SO2,BAIK
201701,2017-01-14,DKI3,23.0,,29.0,4.0,29.0,1.0,29.0,SO2,BAIK
201701,2017-01-15,DKI3,,,,12.0,,,12.0,CO,BAIK
201701,2017-01-16,DKI3,,,,,,,0.0,,TIDAK ADA DATA
201701,2017-01-17,DKI3,15.0,,29.0,4.0,31.0,2.0,31.0,O3,BAIK
201701,2017-01-18,DKI3,26.0,,29.0,7.0,30.0,4.0,30.0,O3,BAIK
201701,2017-01-19,DKI3,24.0,,29.0,4.0,29.0,,29.0,SO2,BAIK
201701,2017-01-20,DKI3,27.0,,30.0,5.0,30.0,4.0,30.0,SO2,BAIK
201701,2017-01-21,DKI3,47.0,,32.0,10.0,55.0,4.0,55.0,O3,SEDANG
201701,2017-01-22,DKI3,54.0,,32.0,10.0,50.0,5.0,54.0,PM10,SEDANG
201701,2017-01-23,DKI3,45.0,,33.0,6.0,48.0,4.0,48.0,O3,BAIK
201701,2017-01-24,DKI3,,,,5.0,,,5.0,CO,BAIK
201701,2017-01-25,DKI3,30.0,,30.0,,29.0,,30.0,PM10,BAIK
201701,2017-01-26,DKI3,39.0,,32.0,7.0,53.0,3.0,53.0,O3,SEDANG
201701,2017-01-27,DKI3,57.0,,33.0,13.0,60.0,8.0,60.0,O3,SEDANG
201701,2017-01-28,DKI3,41.0,,31.0,10.0,44.0,4.0,44.0,O3,BAIK
201701,2017-01-29,DKI3,27.0,,30.0,9.0,32.0,5.0,32.0,O3,BAIK
201701,2017-01-30,DKI3,30.0,,31.0,14.0,54.0,2.0,54.0,O3,SEDANG
201701,2017-01-31,DKI3,32.0,,31.0,8.0,41.0,4.0,41.0,O3,BAIK
201701,2017-01-01,DKI4,69.0,,27.0,23.0,54.0,5.0,69.0,PM10,SEDANG
201701,2017-01-02,DKI4,35.0,,26.0,7.0,36.0,4.0,36.0,O3,BAIK
201701,2017-01-03,DKI4,55.0,,26.0,7.0,,5.0,55.0,PM10,SEDANG
201701,2017-01-04,DKI4,51.0,,26.0,13.0,87.0,7.0,87.0,O3,SEDANG
201701,2017-01-05,DKI4,48.0,,27.0,16.0,67.0,9.0,67.0,O3,SEDANG
201701,2017-01-06,DKI4,38.0,,26.0,10.0,64.0,7.0,64.0,O3,SEDANG
201701,2017-01-07,DKI4,32.0,,26.0,11.0,67.0,5.0,67.0,O3,SEDANG
201701,2017-01-08,DKI4,43.0,,28.0,14.0,54.0,5.0,54.0,O3,SEDANG
201701,2017-01-09,DKI4,38.0,,27.0,10.0,55.0,4.0,55.0,O3,SEDANG
201701,2017-01-10,DKI4,59.0,,27.0,14.0,48.0,8.0,59.0,PM10,SEDANG
201701,2017-01-11,DKI4,49.0,,27.0,12.0,48.0,7.0,49.0,PM10,BAIK
201701,2017-01-12,DKI4,25.0,,26.0,7.0,26.0,5.0,26.0,SO2,BAIK
201701,2017-01-13,DKI4,19.0,,27.0,4.0,16.0,3.0,27.0,SO2,BAIK
201701,2017-01-14,DKI4,21.0,,27.0,4.0,16.0,3.0,27.0,SO2,BAIK
201701,2017-01-15,DKI4,29.0,,27.0,12.0,27.0,4.0,29.0,PM10,BAIK
201701,2017-01-16,DKI4,27.0,,,,,,27.0,PM10,BAIK
201701,2017-01-17,DKI4,20.0,,27.0,4.0,26.0,3.0,27.0,SO2,BAIK
201701,2017-01-18,DKI4,28.0,,27.0,9.0,21.0,3.0,28.0,PM10,BAIK
201701,2017-01-19,DKI4,24.0,,27.0,4.0,18.0,3.0,27.0,SO2,BAIK
201701,2017-01-20,DKI4,24.0,,27.0,4.0,20.0,3.0,27.0,SO2,BAIK
201701,2017-01-21,DKI4,53.0,,28.0,8.0,39.0,5.0,53.0,PM10,SEDANG
201701,2017-01-22,DKI4,63.0,,27.0,9.0,35.0,4.0,63.0,PM10,SEDANG
201701,2017-01-23,DKI4,34.0,,28.0,5.0,34.0,4.0,34.0,PM10,BAIK
201701,2017-01-24,DKI4,33.0,,28.0,,29.0,2.0,33.0,PM10,BAIK
201701,2017-01-25,DKI4,25.0,,27.0,4.0,30.0,3.0,30.0,O3,BAIK
201701,2017-01-26,DKI4,,,28.0,5.0,30.0,4.0,30.0,O3,BAIK
201701,2017-01-27,DKI4,51.0,,28.0,14.0,40.0,7.0,51.0,PM10,SEDANG
201701,2017-01-28,DKI4,40.0,,28.0,12.0,46.0,4.0,46.0,O3,BAIK
201701,2017-01-29,DKI4,33.0,,28.0,13.0,30.0,8.0,33.0,PM10,BAIK
201701,2017-01-30,DKI4,39.0,,28.0,15.0,46.0,3.0,46.0,O3,BAIK
201701,2017-01-31,DKI4,30.0,,28.0,8.0,35.0,5.0,35.0,O3,BAIK
201701,2017-01-01,DKI5,,,17.0,38.0,54.0,5.0,54.0,O3,SEDANG
201701,2017-01-02,DKI5,,,17.0,33.0,44.0,3.0,44.0,O3,BAIK
201701,2017-01-03,DKI5,,,16.0,31.0,46.0,4.0,46.0,O3,BAIK
201701,2017-01-04,DKI5,,,16.0,35.0,48.0,5.0,48.0,O3,BAIK
201701,2017-01-05,DKI5,,,17.0,35.0,35.0,7.0,35.0,CO,BAIK
201701,2017-01-06,DKI5,,,17.0,34.0,41.0,6.0,41.0,O3,BAIK
201701,2017-01-07,DKI5,,,17.0,34.0,39.0,5.0,39.0,O3,BAIK
201701,2017-01-08,DKI5,,,17.0,36.0,37.0,6.0,37.0,O3,BAIK
201701,2017-01-09,DKI5,,,16.0,34.0,37.0,7.0,37.0,O3,BAIK
201701,2017-01-10,DKI5,8.0,,14.0,51.0,43.0,17.0,51.0,CO,SEDANG
201701,2017-01-11,DKI5,6.0,,12.0,43.0,44.0,8.0,44.0,O3,BAIK
201701,2017-01-12,DKI5,7.0,,12.0,43.0,35.0,9.0,43.0,CO,BAIK
201701,2017-01-13,DKI5,8.0,,11.0,27.0,15.0,3.0,27.0,CO,BAIK
201701,2017-01-14,DKI5,7.0,,11.0,23.0,15.0,2.0,23.0,CO,BAIK
201701,2017-01-15,DKI5,6.0,,11.0,25.0,27.0,3.0,27.0,O3,BAIK
201701,2017-01-16,DKI5,2.0,,11.0,27.0,19.0,3.0,27.0,CO,BAIK
201701,2017-01-17,DKI5,5.0,,11.0,,33.0,,33.0,O3,BAIK
201701,2017-01-18,DKI5,6.0,,11.0,25.0,26.0,6.0,26.0,O3,BAIK
201701,2017-01-19,DKI5,5.0,,11.0,24.0,16.0,3.0,24.0,CO,BAIK
201701,2017-01-20,DKI5,7.0,,11.0,24.0,17.0,,24.0,CO,BAIK
201701,2017-01-21,DKI5,7.0,,11.0,25.0,34.0,5.0,34.0,O3,BAIK
201701,2017-01-22,DKI5,7.0,,11.0,35.0,33.0,10.0,35.0,CO,BAIK
201701,2017-01-23,DKI5,6.0,,11.0,36.0,26.0,9.0,36.0,CO,BAIK
201701,2017-01-24,DKI5,6.0,,11.0,30.0,34.0,7.0,34.0,O3,BAIK
201701,2017-01-25,DKI5,6.0,,11.0,28.0,23.0,3.0,28.0,CO,BAIK
201701,2017-01-26,DKI5,6.0,,11.0,28.0,26.0,7.0,28.0,CO,BAIK
201704,2017-04-08,DKI4,20.0,,32.0,5.0,20.0,3.0,32.0,SO2,BAIK
201704,2017-04-09,DKI4,30.0,,32.0,6.0,19.0,4.0,32.0,SO2,BAIK
201704,2017-04-10,DKI4,,,,,,,0.0,,TIDAK ADA DATA
201704,2017-04-11,DKI4,52.0,,33.0,17.0,97.0,9.0,97.0,O3,SEDANG
201704,2017-04-12,DKI4,44.0,,33.0,11.0,85.0,8.0,85.0,O3,SEDANG
201704,2017-04-13,DKI4,43.0,,33.0,8.0,85.0,11.0,85.0,O3,SEDANG
201704,2017-04-14,DKI4,53.0,,33.0,16.0,51.0,11.0,53.0,PM10,SEDANG
201704,2017-04-15,DKI4,71.0,,33.0,17.0,76.0,4.0,76.0,O3,SEDANG
201704,2017-04-16,DKI4,64.0,,33.0,28.0,72.0,6.0,72.0,O3,SEDANG
201704,2017-04-17,DKI4,83.0,,34.0,15.0,62.0,7.0,83.0,PM10,SEDANG
201704,2017-04-18,DKI4,84.0,,33.0,12.0,73.0,12.0,84.0,PM10,SEDANG
201704,2017-04-19,DKI4,62.0,,33.0,14.0,95.0,16.0,95.0,O3,SEDANG
201704,2017-04-20,DKI4,65.0,,33.0,20.0,76.0,10.0,76.0,O3,SEDANG
201704,2017-04-21,DKI4,63.0,,33.0,18.0,50.0,9.0,63.0,PM10,SEDANG
201704,2017-04-22,DKI4,71.0,,33.0,22.0,66.0,17.0,71.0,PM10,SEDANG
201704,2017-04-23,DKI4,55.0,,33.0,19.0,63.0,10.0,63.0,O3,SEDANG
201704,2017-04-24,DKI4,70.0,,34.0,10.0,50.0,13.0,70.0,PM10,SEDANG
201704,2017-04-25,DKI4,93.0,,34.0,18.0,38.0,8.0,93.0,PM10,SEDANG
201704,2017-04-26,DKI4,57.0,,34.0,6.0,36.0,8.0,57.0,PM10,SEDANG
201704,2017-04-27,DKI4,66.0,,34.0,35.0,63.0,10.0,66.0,PM10,SEDANG
201704,2017-04-28,DKI4,56.0,,34.0,14.0,63.0,8.0,63.0,O3,SEDANG
201704,2017-04-29,DKI4,54.0,,40.0,9.0,28.0,10.0,54.0,PM10,SEDANG
201704,2017-04-30,DKI4,63.0,,43.0,11.0,91.0,10.0,91.0,O3,SEDANG
201704,2017-04-01,DKI5,33.0,,16.0,28.0,70.0,9.0,70.0,O3,SEDANG
201704,2017-04-02,DKI5,42.0,,14.0,45.0,63.0,16.0,63.0,O3,SEDANG
201704,2017-04-03,DKI5,24.0,,15.0,37.0,53.0,10.0,53.0,O3,SEDANG
201704,2017-04-04,DKI5,30.0,,14.0,41.0,62.0,12.0,62.0,O3,SEDANG
201704,2017-04-05,DKI5,32.0,,14.0,38.0,38.0,12.0,38.0,CO,BAIK
201704,2017-04-06,DKI5,14.0,,15.0,26.0,17.0,5.0,26.0,CO,BAIK
201704,2017-04-07,DKI5,20.0,,16.0,,30.0,,30.0,O3,BAIK
201704,2017-04-08,DKI5,17.0,,14.0,17.0,17.0,4.0,17.0,PM10,BAIK
201704,2017-04-09,DKI5,21.0,,14.0,21.0,31.0,5.0,31.0,O3,BAIK
201704,2017-04-10,DKI5,50.0,,15.0,42.0,44.0,11.0,50.0,PM10,BAIK
201704,2017-04-11,DKI5,45.0,,14.0,,68.0,11.0,68.0,O3,SEDANG
201704,2017-04-12,DKI5,34.0,,13.0,,66.0,,66.0,O3,SEDANG
201704,2017-04-13,DKI5,39.0,,14.0,47.0,71.0,14.0,71.0,O3,SEDANG
201704,2017-04-14,DKI5,53.0,,14.0,33.0,65.0,21.0,65.0,O3,SEDANG
201704,2017-04-15,DKI5,52.0,,16.0,36.0,63.0,11.0,63.0,O3,SEDANG
201704,2017-04-16,DKI5,56.0,,15.0,53.0,72.0,13.0,72.0,O3,SEDANG
201704,2017-04-17,DKI5,66.0,,17.0,56.0,89.0,14.0,89.0,O3,SEDANG
201704,2017-04-18,DKI5,77.0,,18.0,62.0,104.0,22.0,104.0,O3,TIDAK SEHAT
