periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,kritis,kategori
201601,2016-01-05,DKI1,70.0,,19.0,,41.0,4.0,70,PM10,SEDANG
201601,2016-01-06,DKI1,69.0,,19.0,,19.0,4.0,69,PM10,SEDANG
201601,2016-01-07,DKI1,58.0,,19.0,,25.0,3.0,58,PM10,SEDANG
201601,2016-01-08,DKI1,46.0,,24.0,,,3.0,46,PM10,BAIK
201601,2016-01-09,DKI1,51.0,,32.0,,,2.0,51,PM10,SEDANG
201601,2016-01-10,DKI1,59.0,,39.0,,43.0,3.0,59,PM10,SEDANG
201601,2016-01-11,DKI1,66.0,,38.0,,29.0,3.0,66,PM10,SEDANG
201601,2016-01-12,DKI1,60.0,,37.0,,31.0,4.0,60,PM10,SEDANG
201601,2016-01-13,DKI1,60.0,,37.0,,,2.0,60,PM10,SEDANG
201601,2016-01-14,DKI1,51.0,,38.0,,,3.0,51,PM10,SEDANG
201601,2016-01-15,DKI1,53.0,,42.0,,,3.0,53,PM10,SEDANG
201601,2016-01-16,DKI1,59.0,,42.0,26.0,95.0,4.0,95,O3,SEDANG
201601,2016-01-17,DKI1,58.0,,42.0,19.0,149.0,4.0,149,O3,TIDAK SEHAT
201601,2016-01-18,DKI1,73.0,,44.0,32.0,87.0,4.0,87,O3,SEDANG
201601,2016-01-19,DKI1,60.0,,45.0,24.0,78.0,4.0,78,O3,SEDANG
201601,2016-01-20,DKI1,54.0,,44.0,33.0,69.0,3.0,69,O3,SEDANG
201601,2016-01-21,DKI1,66.0,,48.0,31.0,53.0,3.0,66,PM10,SEDANG
201601,2016-01-22,DKI1,65.0,,41.0,31.0,45.0,2.0,65,PM10,SEDANG
201601,2016-01-23,DKI1,43.0,,40.0,25.0,51.0,3.0,51,O3,SEDANG
201601,2016-01-24,DKI1,55.0,,41.0,38.0,48.0,2.0,55,PM10,SEDANG
201601,2016-01-25,DKI1,33.0,,40.0,32.0,49.0,4.0,49,O3,BAIK
201601,2016-01-26,DKI1,61.0,,42.0,40.0,54.0,3.0,61,PM10,SEDANG
201601,2016-01-27,DKI1,74.0,,43.0,41.0,61.0,4.0,74,PM10,SEDANG
201601,2016-01-28,DKI1,58.0,,42.0,30.0,77.0,3.0,77,O3,SEDANG
201601,2016-01-29,DKI1,58.0,,44.0,29.0,79.0,4.0,79,O3,SEDANG
201601,2016-01-30,DKI1,45.0,,42.0,22.0,62.0,2.0,62,O3,SEDANG
201601,2016-01-31,DKI1,48.0,,42.0,21.0,51.0,2.0,51,O3,SEDANG
201601,2016-01-01,DKI2,69.0,,19.0,42.0,40.0,10.0,69,PM10,SEDANG
201601,2016-01-02,DKI2,40.0,,20.0,15.0,44.0,12.0,44,O3,BAIK
201601,2016-01-03,DKI2,32.0,,18.0,24.0,43.0,18.0,43,O3,BAIK
201601,2016-01-04,DKI2,61.0,,27.0,21.0,103.0,24.0,103,O3,TIDAK SEHAT
201601,2016-01-05,DKI2,61.0,,21.0,31.0,67.0,22.0,67,O3,SEDANG
201601,2016-01-06,DKI2,64.0,,24.0,25.0,55.0,17.0,64,PM10,SEDANG
201601,2016-01-07,DKI2,57.0,,30.0,21.0,70.0,13.0,70,O3,SEDANG
201601,2016-01-08,DKI2,50.0,,22.0,10.0,62.0,9.0,62,O3,SEDANG
201601,2016-01-09,DKI2,51.0,,23.0,12.0,68.0,8.0,68,O3,SEDANG
201601,2016-01-10,DKI2,57.0,,32.0,16.0,86.0,15.0,86,O3,SEDANG
201601,2016-01-11,DKI2,59.0,,24.0,26.0,93.0,14.0,93,O3,SEDANG
201601,2016-01-12,DKI2,59.0,,28.0,15.0,60.0,13.0,60,O3,SEDANG
201601,2016-01-13,DKI2,55.0,,26.0,17.0,57.0,16.0,57,O3,SEDANG
201601,2016-01-14,DKI2,59.0,,27.0,17.0,53.0,18.0,59,PM10,SEDANG
201601,2016-01-15,DKI2,55.0,,27.0,13.0,60.0,11.0,60,O3,SEDANG
201601,2016-01-16,DKI2,54.0,,23.0,20.0,78.0,13.0,78,O3,SEDANG
201601,2016-01-17,DKI2,61.0,,,14.0,146.0,17.0,146,O3,TIDAK SEHAT
201601,2016-01-18,DKI2,79.0,,,29.0,107.0,21.0,107,O3,TIDAK SEHAT
201601,2016-01-19,DKI2,62.0,,,20.0,74.0,18.0,74,O3,SEDANG
201601,2016-01-20,DKI2,61.0,,24.0,27.0,66.0,18.0,66,O3,SEDANG
201601,2016-01-21,DKI2,54.0,,,23.0,39.0,14.0,54,PM10,SEDANG
201601,2016-01-22,DKI2,60.0,,2.0,37.0,32.0,15.0,60,PM10,SEDANG
201601,2016-01-23,DKI2,49.0,,4.0,23.0,40.0,14.0,49,PM10,BAIK
201601,2016-01-24,DKI2,45.0,,1.0,42.0,38.0,14.0,45,PM10,BAIK
201601,2016-01-25,DKI2,30.0,,5.0,29.0,43.0,13.0,43,O3,BAIK
201601,2016-01-26,DKI2,58.0,,10.0,47.0,40.0,16.0,58,PM10,SEDANG
201601,2016-01-27,DKI2,75.0,,4.0,41.0,49.0,21.0,75,PM10,SEDANG
201601,2016-01-28,DKI2,61.0,,12.0,22.0,49.0,12.0,61,PM10,SEDANG
201601,2016-01-29,DKI2,55.0,,4.0,29.0,83.0,16.0,83,O3,SEDANG
201601,2016-01-30,DKI2,46.0,,5.0,24.0,62.0,14.0,62,O3,SEDANG
201601,2016-01-31,DKI2,35.0,,2.0,25.0,44.0,12.0,44,O3,BAIK
201601,2016-01-01,DKI3,,,17.0,53.0,51.0,11.0,53,CO,SEDANG
201601,2016-01-02,DKI3,,,16.0,29.0,50.0,5.0,50,O3,BAIK
201601,2016-01-03,DKI3,,,16.0,33.0,50.0,5.0,50,O3,BAIK
201601,2016-01-04,DKI3,,,18.0,36.0,71.0,9.0,71,O3,SEDANG
201601,2016-01-05,DKI3,,,16.0,54.0,46.0,11.0,54,CO,SEDANG
201601,2016-01-06,DKI3,,,17.0,43.0,39.0,13.0,43,CO,BAIK
201601,2016-01-07,DKI3,,,17.0,31.0,52.0,11.0,52,O3,SEDANG
201601,2016-01-08,DKI3,,,18.0,30.0,60.0,7.0,60,O3,SEDANG
201601,2016-01-09,DKI3,,,17.0,34.0,64.0,8.0,64,O3,SEDANG
201601,2016-01-10,DKI3,,,17.0,38.0,74.0,7.0,74,O3,SEDANG
201601,2016-01-11,DKI3,,,17.0,36.0,65.0,5.0,65,O3,SEDANG
201601,2016-01-12,DKI3,,,16.0,38.0,,7.0,38,CO,BAIK
201601,2016-01-13,DKI3,,,16.0,43.0,,8.0,43,CO,BAIK
201601,2016-01-14,DKI3,,,17.0,33.0,,7.0,33,CO,BAIK
201601,2016-01-15,DKI3,58.0,,16.0,39.0,46.0,8.0,58,PM10,SEDANG
201601,2016-01-16,DKI3,49.0,,17.0,34.0,80.0,4.0,80,O3,SEDANG
201601,2016-01-17,DKI3,68.0,,17.0,39.0,103.0,8.0,103,O3,TIDAK SEHAT
201601,2016-01-18,DKI3,62.0,,16.0,43.0,73.0,5.0,73,O3,SEDANG
201601,2016-01-19,DKI3,59.0,,17.0,31.0,83.0,4.0,83,O3,SEDANG
201601,2016-01-20,DKI3,,,16.0,39.0,50.0,8.0,50,O3,BAIK
201601,2016-01-21,DKI3,54.0,,16.0,35.0,73.0,8.0,73,O3,SEDANG
201601,2016-01-22,DKI3,,,,59.0,52.0,9.0,59,CO,SEDANG
201601,2016-01-23,DKI3,52.0,,,37.0,46.0,10.0,52,PM10,SEDANG
201601,2016-01-24,DKI3,,,,40.0,44.0,4.0,44,O3,BAIK
201601,2016-01-25,DKI3,29.0,,,28.0,46.0,7.0,46,O3,BAIK
201601,2016-01-26,DKI3,45.0,,,41.0,54.0,7.0,54,O3,SEDANG
201601,2016-01-27,DKI3,70.0,,,58.0,81.0,8.0,81,O3,SEDANG
201601,2016-01-28,DKI3,,,,,,,0,,TIDAK ADA DATA
201601,2016-01-29,DKI3,,,,,,,0,,TIDAK ADA DATA
201601,2016-01-30,DKI3,,,,,,,0,,TIDAK ADA DATA
201601,2016-01-31,DKI3,,,,,,,0,,TIDAK ADA DATA
201601,2016-01-01,DKI4,72.0,,32.0,12.0,37.0,11.0,72,PM10,SEDANG
201601,2016-01-02,DKI4,42.0,,32.0,8.0,34.0,7.0,42,PM10,BAIK
201601,2016-01-03,DKI4,37.0,,33.0,9.0,48.0,9.0,48,O3,BAIK
201601,2016-01-04,DKI4,61.0,,33.0,6.0,40.0,20.0,61,PM10,SEDANG
201601,2016-01-05,DKI4,99.0,,33.0,24.0,55.0,21.0,99,PM10,SEDANG
201601,2016-01-06,DKI4,75.0,,33.0,9.0,32.0,11.0,75,PM10,SEDANG
201601,2016-01-07,DKI4,75.0,,33.0,8.0,41.0,12.0,75,PM10,SEDANG
201601,2016-01-08,DKI4,60.0,,33.0,5.0,35.0,7.0,60,PM10,SEDANG
201601,2016-01-09,DKI4,77.0,,33.0,8.0,36.0,8.0,77,PM10,SEDANG
201601,2016-01-10,DKI4,83.0,,33.0,7.0,61.0,11.0,83,PM10,SEDANG
201601,2016-01-11,DKI4,82.0,,35.0,13.0,65.0,12.0,82,PM10,SEDANG
201601,2016-01-12,DKI4,72.0,,35.0,11.0,40.0,12.0,72,PM10,SEDANG
201601,2016-01-13,DKI4,61.0,,34.0,19.0,30.0,12.0,61,PM10,SEDANG
201601,2016-01-14,DKI4,57.0,,34.0,22.0,34.0,10.0,57,PM10,SEDANG
201601,2016-01-15,DKI4,68.0,,35.0,21.0,39.0,10.0,68,PM10,SEDANG
201601,2016-01-16,DKI4,68.0,,35.0,22.0,71.0,15.0,71,O3,SEDANG
201601,2016-01-17,DKI4,94.0,,38.0,20.0,96.0,17.0,96,O3,SEDANG
201601,2016-01-18,DKI4,96.0,,36.0,17.0,67.0,11.0,96,PM10,SEDANG
201601,2016-01-19,DKI4,77.0,,39.0,17.0,70.0,13.0,77,PM10,SEDANG
201601,2016-01-20,DKI4,59.0,,36.0,14.0,49.0,10.0,59,PM10,SEDANG
201601,2016-01-21,DKI4,59.0,,37.0,15.0,,11.0,59,PM10,SEDANG
201601,2016-01-22,DKI4,79.0,,36.0,15.0,,13.0,79,PM10,SEDANG
201601,2016-01-23,DKI4,55.0,,37.0,17.0,,9.0,55,PM10,SEDANG
201601,2016-01-24,DKI4,53.0,,36.0,15.0,,8.0,53,PM10,SEDANG
201601,2016-01-25,DKI4,37.0,,36.0,15.0,,8.0,37,PM10,BAIK
201601,2016-01-26,DKI4,61.0,,36.0,17.0,,7.0,61,PM10,SEDANG
201601,2016-01-27,DKI4,80.0,,36.0,14.0,,10.0,80,PM10,SEDANG
201601,2016-01-28,DKI4,64.0,,36.0,13.0,,11.0,64,PM10,SEDANG
201601,2016-01-29,DKI4,69.0,,37.0,14.0,,14.0,69,PM10,SEDANG
201601,2016-01-30,DKI4,80.0,,,,,,80,PM10,SEDANG
201601,2016-01-31,DKI4,80.0,,,,,,80,PM10,SEDANG
201601,2016-01-01,DKI5,54.0,,11.0,,33.0,4.0,54,PM10,SEDANG
201601,2016-01-02,DKI5,43.0,,11.0,,30.0,5.0,43,PM10,BAIK
201601,2016-01-03,DKI5,38.0,,10.0,,37.0,4.0,38,PM10,BAIK
201601,2016-01-04,DKI5,51.0,,12.0,,67.0,8.0,67,O3,SEDANG
201601,2016-01-05,DKI5,68.0,,11.0,,50.0,7.0,68,PM10,SEDANG
201601,2016-01-06,DKI5,65.0,,,,37.0,8.0,65,PM10,SEDANG
201601,2016-01-07,DKI5,55.0,,12.0,28.0,48.0,13.0,55,PM10,SEDANG
201601,2016-01-08,DKI5,43.0,,11.0,22.0,37.0,9.0,43,PM10,BAIK
201601,2016-01-09,DKI5,54.0,,10.0,22.0,50.0,9.0,54,PM10,SEDANG
201601,2016-01-10,DKI5,61.0,,10.0,23.0,65.0,11.0,65,O3,SEDANG
201601,2016-01-11,DKI5,66.0,,10.0,35.0,46.0,11.0,66,PM10,SEDANG
201601,2016-01-12,DKI5,59.0,,11.0,33.0,29.0,20.0,59,PM10,SEDANG
201601,2016-01-13,DKI5,65.0,,11.0,36.0,32.0,14.0,65,PM10,SEDANG
201601,2016-01-14,DKI5,53.0,,10.0,27.0,,13.0,53,PM10,SEDANG
201601,2016-01-15,DKI5,62.0,,11.0,27.0,,10.0,62,PM10,SEDANG
201601,2016-01-16,DKI5,53.0,,10.0,,68.0,8.0,68,O3,SEDANG
201601,2016-01-17,DKI5,38.0,,10.0,,61.0,9.0,61,O3,SEDANG
201601,2016-01-18,DKI5,47.0,,11.0,27.0,,15.0,47,PM10,BAIK
201601,2016-01-19,DKI5,56.0,,13.0,12.0,52.0,12.0,56,PM10,SEDANG
201601,2016-01-20,DKI5,43.0,,13.0,,39.0,9.0,43,PM10,BAIK
201601,2016-01-21,DKI5,44.0,,13.0,20.0,26.0,13.0,44,PM10,BAIK
201601,2016-01-22,DKI5,34.0,,11.0,,22.0,8.0,34,PM10,BAIK
201602,2016-02-02,DKI1,46.0,,40.0,24.0,51.0,3.0,51,O3,SEDANG
201602,2016-02-03,DKI1,41.0,,43.0,21.0,55.0,3.0,55,O3,SEDANG
201602,2016-02-04,DKI1,61.0,,45.0,21.0,60.0,3.0,61,PM10,SEDANG
201602,2016-02-05,DKI1,54.0,,45.0,27.0,60.0,3.0,60,O3,SEDANG
201602,2016-02-06,DKI1,65.0,,45.0,35.0,59.0,3.0,65,PM10,SEDANG
201602,2016-02-07,DKI1,52.0,,39.0,38.0,59.0,2.0,59,O3,SEDANG
201602,2016-02-08,DKI1,47.0,,40.0,25.0,48.0,2.0,48,O3,BAIK
201602,2016-02-09,DKI1,20.0,,41.0,13.0,53.0,2.0,53,O3,SEDANG
201602,2016-02-10,DKI1,39.0,,43.0,18.0,40.0,2.0,43,SO2,BAIK
201602,2016-02-11,DKI1,43.0,,43.0,21.0,55.0,3.0,55,O3,SEDANG
201602,2016-02-12,DKI1,46.0,,43.0,27.0,31.0,3.0,46,PM10,BAIK
201602,2016-02-13,DKI1,52.0,,31.0,55.0,52.0,,55,CO,SEDANG
201602,2016-02-14,DKI1,52.0,,28.0,27.0,60.0,2.0,60,O3,SEDANG
201602,2016-02-15,DKI1,54.0,,28.0,29.0,46.0,2.0,54,PM10,SEDANG
201602,2016-02-16,DKI1,50.0,,28.0,24.0,37.0,2.0,50,PM10,BAIK
201602,2016-02-17,DKI1,42.0,,27.0,23.0,37.0,2.0,42,PM10,BAIK
201602,2016-02-18,DKI1,56.0,,28.0,41.0,37.0,2.0,56,PM10,SEDANG
201602,2016-02-19,DKI1,62.0,,27.0,40.0,38.0,3.0,62,PM10,SEDANG
201602,2016-02-20,DKI1,64.0,,27.0,27.0,34.0,2.0,64,PM10,SEDANG
201602,2016-02-21,DKI1,58.0,,27.0,29.0,37.0,2.0,58,PM10,SEDANG
201602,2016-02-22,DKI1,51.0,,26.0,25.0,39.0,2.0,51,PM10,SEDANG
201602,2016-02-23,DKI1,54.0,,27.0,27.0,44.0,2.0,54,PM10,SEDANG
201602,2016-02-24,DKI1,53.0,,27.0,26.0,35.0,2.0,53,PM10,SEDANG
201602,2016-02-25,DKI1,39.0,,26.0,33.0,35.0,2.0,39,PM10,BAIK
201602,2016-02-26,DKI1,49.0,,27.0,32.0,37.0,3.0,49,PM10,BAIK
201602,2016-02-27,DKI1,49.0,,27.0,29.0,29.0,1.0,49,PM10,BAIK
201602,2016-02-28,DKI1,42.0,,26.0,19.0,29.0,2.0,42,PM10,BAIK
201602,2016-02-29,DKI1,46.0,,26.0,29.0,29.0,3.0,46,PM10,BAIK
201602,2016-02-01,DKI2,33.0,,1.0,22.0,38.0,11.0,38,O3,BAIK
201602,2016-02-02,DKI2,34.0,,1.0,29.0,43.0,17.0,43,O3,BAIK
201602,2016-02-03,DKI2,36.0,,2.0,27.0,57.0,15.0,57,O3,SEDANG
201601,2016-01-23,DKI5,4.0,,11.0,,,12.0,12,NO2,BAIK
201601,2016-01-24,DKI5,16.0,,11.0,,20.0,9.0,20,O3,BAIK
201601,2016-01-25,DKI5,6.0,,11.0,,35.0,11.0,35,O3,BAIK
201601,2016-01-26,DKI5,13.0,,11.0,,40.0,9.0,40,O3,BAIK
201601,2016-01-27,DKI5,35.0,,11.0,,36.0,9.0,36,O3,BAIK
201601,2016-01-28,DKI5,48.0,,11.0,,66.0,15.0,66,O3,SEDANG
201601,2016-01-29,DKI5,,,,,,,0,,TIDAK ADA DATA
201601,2016-01-30,DKI5,,,,,,,0,,TIDAK ADA DATA
201601,2016-01-31,DKI5,,,,,,,0,,TIDAK ADA DATA
201602,2016-02-01,DKI1,61.0,,42.0,20.0,49.0,3.0,61,PM10,SEDANG
201602,2016-02-04,DKI2,52.0,,5.0,25.0,55.0,18.0,55,O3,SEDANG
201602,2016-02-05,DKI2,51.0,,3.0,25.0,43.0,17.0,51,PM10,SEDANG
201602,2016-02-06,DKI2,63.0,,8.0,28.0,87.0,17.0,87,O3,SEDANG
201602,2016-02-07,DKI2,50.0,,6.0,32.0,41.0,11.0,50,PM10,BAIK
201602,2016-02-08,DKI2,38.0,,4.0,27.0,40.0,10.0,40,O3,BAIK
201602,2016-02-09,DKI2,22.0,,2.0,18.0,48.0,7.0,48,O3,BAIK
201602,2016-02-10,DKI2,29.0,,2.0,30.0,38.0,10.0,38,O3,BAIK
201602,2016-02-11,DKI2,44.0,,3.0,32.0,48.0,11.0,48,O3,BAIK
201603,2016-03-15,DKI5,66.0,,11.0,37.0,109.0,9.0,109,O3,TIDAK SEHAT
201603,2016-03-16,DKI5,55.0,,9.0,35.0,85.0,10.0,85,O3,SEDANG
201603,2016-03-17,DKI5,56.0,,9.0,30.0,78.0,8.0,78,O3,SEDANG
201603,2016-03-18,DKI5,55.0,,9.0,44.0,61.0,10.0,61,O3,SEDANG
201603,2016-03-19,DKI5,64.0,,,,,,64,PM10,SEDANG
201603,2016-03-20,DKI5,54.0,,,,,,54,PM10,SEDANG
201603,2016-03-21,DKI5,54.0,,11.0,33.0,63.0,7.0,63,O3,SEDANG
201603,2016-03-22,DKI5,76.0,,14.0,45.0,71.0,9.0,76,PM10,SEDANG
201603,2016-03-23,DKI5,39.0,,10.0,18.0,74.0,6.0,74,O3,SEDANG
201603,2016-03-24,DKI5,51.0,,12.0,18.0,100.0,12.0,100,O3,SEDANG
201603,2016-03-25,DKI5,60.0,,10.0,50.0,97.0,13.0,97,O3,SEDANG
201603,2016-03-26,DKI5,65.0,,9.0,55.0,78.0,13.0,78,O3,SEDANG
201603,2016-03-27,DKI5,63.0,,9.0,53.0,77.0,9.0,77,O3,SEDANG
201603,2016-03-28,DKI5,63.0,,9.0,38.0,58.0,9.0,63,PM10,SEDANG
201603,2016-03-29,DKI5,49.0,,9.0,30.0,67.0,9.0,67,O3,SEDANG
201603,2016-03-30,DKI5,74.0,,10.0,50.0,63.0,11.0,74,PM10,SEDANG
201603,2016-03-31,DKI5,78.0,,7.0,52.0,63.0,13.0,78,PM10,SEDANG
201604,2016-04-01,DKI1,74.0,,27.0,35.0,16.0,3.0,74,PM10,SEDANG
201604,2016-04-02,DKI1,57.0,,26.0,29.0,18.0,2.0,57,PM10,SEDANG
201604,2016-04-03,DKI1,53.0,,27.0,27.0,23.0,4.0,53,PM10,SEDANG
201604,2016-04-04,DKI1,34.0,,27.0,28.0,21.0,5.0,34,PM10,BAIK
201604,2016-04-05,DKI1,42.0,,27.0,28.0,21.0,2.0,42,PM10,BAIK
201604,2016-04-06,DKI1,46.0,,27.0,28.0,22.0,3.0,46,PM10,BAIK
201604,2016-04-07,DKI1,54.0,,27.0,28.0,16.0,3.0,54,PM10,SEDANG
201604,2016-04-08,DKI1,60.0,,27.0,26.0,16.0,2.0,60,PM10,SEDANG
201604,2016-04-09,DKI1,53.0,,26.0,24.0,28.0,3.0,53,PM10,SEDANG
201604,2016-04-10,DKI1,52.0,,26.0,25.0,23.0,2.0,52,PM10,SEDANG
201604,2016-04-11,DKI1,58.0,,27.0,28.0,19.0,3.0,58,PM10,SEDANG
201604,2016-04-12,DKI1,63.0,,27.0,32.0,14.0,2.0,63,PM10,SEDANG
201604,2016-04-13,DKI1,51.0,,26.0,25.0,14.0,2.0,51,PM10,SEDANG
201604,2016-04-14,DKI1,62.0,,27.0,29.0,14.0,3.0,62,PM10,SEDANG
201604,2016-04-15,DKI1,63.0,,27.0,40.0,18.0,3.0,63,PM10,SEDANG
201604,2016-04-16,DKI1,59.0,,27.0,33.0,19.0,2.0,59,PM10,SEDANG
201604,2016-04-17,DKI1,43.0,,27.0,23.0,18.0,2.0,43,PM10,BAIK
201604,2016-04-18,DKI1,34.0,,27.0,33.0,23.0,3.0,34,PM10,BAIK
201604,2016-04-19,DKI1,43.0,,27.0,29.0,17.0,3.0,43,PM10,BAIK
201604,2016-04-20,DKI1,37.0,,27.0,26.0,15.0,3.0,37,PM10,BAIK
201604,2016-04-21,DKI1,50.0,,27.0,39.0,32.0,4.0,50,PM10,BAIK
201604,2016-04-22,DKI1,45.0,,28.0,30.0,15.0,2.0,45,PM10,BAIK
201604,2016-04-23,DKI1,55.0,,30.0,28.0,16.0,1.0,55,PM10,SEDANG
201604,2016-04-24,DKI1,48.0,,28.0,23.0,16.0,1.0,48,PM10,BAIK
201604,2016-04-25,DKI1,57.0,,29.0,27.0,17.0,2.0,57,PM10,SEDANG
201604,2016-04-26,DKI1,71.0,,29.0,30.0,13.0,3.0,71,PM10,SEDANG
201604,2016-04-27,DKI1,55.0,,30.0,30.0,22.0,3.0,55,PM10,SEDANG
201604,2016-04-28,DKI1,55.0,,30.0,28.0,27.0,3.0,55,PM10,SEDANG
201604,2016-04-29,DKI1,44.0,,30.0,27.0,21.0,2.0,44,PM10,BAIK
201604,2016-04-30,DKI1,63.0,,31.0,36.0,13.0,3.0,63,PM10,SEDANG
201604,2016-04-01,DKI2,69.0,,14.0,39.0,57.0,16.0,69,PM10,SEDANG
201604,2016-04-21,DKI3,38.0,,22.0,20.0,97.0,4.0,97,O3,SEDANG
201604,2016-04-22,DKI3,,,23.0,16.0,69.0,5.0,69,O3,SEDANG
201604,2016-04-23,DKI3,,,24.0,11.0,56.0,2.0,56,O3,SEDANG
201604,2016-04-24,DKI3,,,22.0,19.0,52.0,3.0,52,O3,SEDANG
201604,2016-04-25,DKI3,,,22.0,21.0,60.0,3.0,60,O3,SEDANG
201604,2016-04-26,DKI3,53.0,,22.0,17.0,67.0,4.0,67,O3,SEDANG
201604,2016-04-27,DKI3,59.0,,23.0,18.0,76.0,4.0,76,O3,SEDANG
201604,2016-04-28,DKI3,54.0,,22.0,20.0,77.0,3.0,77,O3,SEDANG
201604,2016-04-29,DKI3,57.0,,24.0,12.0,71.0,5.0,71,O3,SEDANG
201604,2016-04-30,DKI3,61.0,,22.0,35.0,52.0,6.0,61,PM10,SEDANG
