periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,kritis,kategori
202102,2021-02-24,DKI2,30.0,39.0,40.0,10.0,33.0,10.0,40.0,SO2,BAIK
202102,2021-02-25,DKI2,30.0,45.0,43.0,12.0,45.0,12.0,45.0,PM25,BAIK
202102,2021-02-26,DKI2,45.0,54.0,43.0,13.0,,19.0,54.0,PM25,SEDANG
202102,2021-02-27,DKI2,59.0,71.0,44.0,15.0,50.0,20.0,71.0,PM25,SEDANG
202102,2021-02-28,DKI2,66.0,76.0,40.0,14.0,60.0,18.0,76.0,PM25,SEDANG
202102,2021-02-01,DKI3,73.0,110.0,28.0,18.0,26.0,18.0,110.0,PM25,TIDAK SEHAT
202102,2021-02-02,DKI3,53.0,70.0,25.0,10.0,27.0,14.0,70.0,PM25,SEDANG
202102,2021-02-03,DKI3,32.0,53.0,27.0,6.0,24.0,9.0,53.0,PM25,SEDANG
202102,2021-02-04,DKI3,29.0,54.0,26.0,11.0,24.0,13.0,54.0,PM25,SEDANG
202102,2021-02-05,DKI3,27.0,51.0,24.0,10.0,24.0,12.0,51.0,PM25,SEDANG
202102,2021-02-06,DKI3,34.0,53.0,24.0,8.0,32.0,12.0,53.0,PM25,SEDANG
202102,2021-02-07,DKI3,33.0,50.0,24.0,9.0,30.0,13.0,50.0,PM25,BAIK
202102,2021-02-08,DKI3,26.0,42.0,24.0,9.0,35.0,12.0,42.0,PM25,BAIK
202102,2021-02-09,DKI3,33.0,53.0,25.0,9.0,23.0,12.0,53.0,PM25,SEDANG
202102,2021-02-10,DKI3,50.0,64.0,24.0,11.0,23.0,10.0,64.0,PM25,SEDANG
202102,2021-02-11,DKI3,38.0,57.0,23.0,6.0,18.0,7.0,57.0,PM25,SEDANG
202102,2021-02-12,DKI3,63.0,98.0,25.0,13.0,20.0,8.0,98.0,PM25,SEDANG
202102,2021-02-13,DKI3,59.0,89.0,26.0,12.0,30.0,13.0,89.0,PM25,SEDANG
202102,2021-02-14,DKI3,55.0,73.0,25.0,11.0,35.0,13.0,73.0,PM25,SEDANG
202102,2021-02-15,DKI3,40.0,62.0,24.0,9.0,32.0,12.0,62.0,PM25,SEDANG
202102,2021-02-16,DKI3,36.0,51.0,24.0,9.0,34.0,15.0,51.0,PM25,SEDANG
202102,2021-02-17,DKI3,46.0,67.0,26.0,15.0,28.0,18.0,67.0,PM25,SEDANG
202102,2021-02-18,DKI3,53.0,70.0,28.0,8.0,26.0,12.0,70.0,PM25,SEDANG
202102,2021-02-19,DKI3,28.0,51.0,25.0,13.0,23.0,14.0,51.0,PM25,SEDANG
202102,2021-02-20,DKI3,45.0,59.0,25.0,13.0,29.0,15.0,59.0,PM25,SEDANG
202102,2021-02-21,DKI3,29.0,42.0,24.0,7.0,30.0,9.0,42.0,PM25,BAIK
202102,2021-02-22,DKI3,68.0,103.0,26.0,22.0,30.0,14.0,103.0,PM25,TIDAK SEHAT
202102,2021-02-23,DKI3,66.0,90.0,26.0,12.0,29.0,16.0,90.0,PM25,SEDANG
202102,2021-02-24,DKI3,,,,,,,0.0,,TIDAK ADA DATA
202102,2021-02-25,DKI3,27.0,54.0,25.0,6.0,24.0,7.0,54.0,PM25,SEDANG
202102,2021-02-26,DKI3,41.0,61.0,25.0,10.0,40.0,16.0,61.0,PM25,SEDANG
202102,2021-02-27,DKI3,50.0,73.0,27.0,10.0,41.0,16.0,73.0,PM25,SEDANG
202102,2021-02-28,DKI3,64.0,94.0,25.0,13.0,27.0,15.0,94.0,PM25,SEDANG
202102,2021-02-01,DKI4,,,,,,,0.0,,TIDAK ADA DATA
202102,2021-02-02,DKI4,37.0,59.0,40.0,14.0,22.0,12.0,59.0,PM25,SEDANG
202101,2021-01-01,DKI1,38.0,53.0,29.0,6.0,31.0,13.0,53.0,PM25,SEDANG
202101,2021-01-02,DKI1,27.0,46.0,27.0,7.0,47.0,7.0,47.0,O3,BAIK
202101,2021-01-03,DKI1,44.0,58.0,25.0,7.0,40.0,13.0,58.0,PM25,SEDANG
202101,2021-01-04,DKI1,30.0,48.0,24.0,4.0,32.0,7.0,48.0,PM25,BAIK
202101,2021-01-05,DKI1,38.0,53.0,24.0,6.0,31.0,9.0,53.0,PM25,SEDANG
202101,2021-01-06,DKI1,41.0,58.0,23.0,13.0,46.0,13.0,58.0,PM25,SEDANG
202101,2021-01-07,DKI1,35.0,47.0,22.0,6.0,39.0,10.0,47.0,PM25,BAIK
202101,2021-01-08,DKI1,37.0,54.0,26.0,16.0,17.0,10.0,54.0,PM25,SEDANG
202101,2021-01-09,DKI1,47.0,61.0,16.0,27.0,22.0,12.0,61.0,PM25,SEDANG
202101,2021-01-10,DKI1,23.0,25.0,16.0,11.0,33.0,8.0,33.0,O3,BAIK
202101,2021-01-11,DKI1,38.0,54.0,17.0,14.0,27.0,10.0,54.0,PM25,SEDANG
202101,2021-01-12,DKI1,29.0,50.0,20.0,12.0,26.0,15.0,50.0,PM25,BAIK
202101,2021-01-13,DKI1,34.0,44.0,17.0,13.0,20.0,9.0,44.0,PM25,BAIK
202101,2021-01-14,DKI1,36.0,57.0,15.0,15.0,26.0,13.0,57.0,PM25,SEDANG
202101,2021-01-15,DKI1,42.0,62.0,14.0,15.0,32.0,12.0,62.0,PM25,SEDANG
202101,2021-01-16,DKI1,52.0,73.0,15.0,17.0,25.0,14.0,73.0,PM25,SEDANG
202101,2021-01-17,DKI1,52.0,71.0,17.0,15.0,26.0,14.0,71.0,PM25,SEDANG
202101,2021-01-18,DKI1,40.0,52.0,16.0,11.0,26.0,12.0,52.0,PM25,SEDANG
202101,2021-01-19,DKI1,31.0,41.0,13.0,12.0,25.0,12.0,41.0,PM25,BAIK
202101,2021-01-20,DKI1,35.0,34.0,12.0,12.0,22.0,13.0,35.0,PM10,BAIK
202101,2021-01-21,DKI1,43.0,51.0,13.0,14.0,28.0,15.0,51.0,PM25,SEDANG
202101,2021-01-22,DKI1,49.0,63.0,14.0,14.0,28.0,15.0,63.0,PM25,SEDANG
202101,2021-01-23,DKI1,72.0,108.0,14.0,43.0,44.0,20.0,108.0,PM25,TIDAK SEHAT
202101,2021-01-24,DKI1,33.0,48.0,12.0,14.0,23.0,10.0,48.0,PM25,BAIK
202101,2021-01-25,DKI1,56.0,82.0,13.0,29.0,62.0,15.0,82.0,PM25,SEDANG
202101,2021-01-26,DKI1,52.0,70.0,14.0,19.0,28.0,13.0,70.0,PM25,SEDANG
202101,2021-01-27,DKI1,20.0,20.0,13.0,10.0,19.0,8.0,20.0,PM10,BAIK
202101,2021-01-28,DKI1,27.0,41.0,14.0,18.0,17.0,11.0,41.0,PM25,BAIK
202101,2021-01-29,DKI1,30.0,53.0,16.0,17.0,24.0,11.0,53.0,PM25,SEDANG
202101,2021-01-30,DKI1,27.0,37.0,13.0,16.0,24.0,12.0,37.0,PM25,BAIK
202101,2021-01-31,DKI1,36.0,51.0,13.0,16.0,26.0,10.0,51.0,PM25,SEDANG
202101,2021-01-01,DKI2,38.0,58.0,2.0,11.0,65.0,6.0,65.0,O3,SEDANG
202101,2021-01-02,DKI2,29.0,46.0,,12.0,80.0,12.0,80.0,O3,SEDANG
202101,2021-01-03,DKI2,37.0,59.0,,10.0,86.0,13.0,86.0,O3,SEDANG
202101,2021-01-04,DKI2,30.0,49.0,,9.0,77.0,7.0,77.0,O3,SEDANG
202101,2021-01-05,DKI2,35.0,52.0,,8.0,77.0,7.0,77.0,O3,SEDANG
202101,2021-01-06,DKI2,48.0,60.0,,12.0,85.0,14.0,85.0,O3,SEDANG
202101,2021-01-07,DKI2,35.0,50.0,,9.0,72.0,15.0,72.0,O3,SEDANG
202101,2021-01-08,DKI2,38.0,55.0,,11.0,71.0,9.0,71.0,O3,SEDANG
202101,2021-01-09,DKI2,51.0,67.0,12.0,27.0,80.0,12.0,80.0,O3,SEDANG
202101,2021-01-10,DKI2,24.0,39.0,13.0,10.0,59.0,14.0,59.0,O3,SEDANG
202101,2021-01-11,DKI2,35.0,54.0,13.0,12.0,68.0,13.0,68.0,O3,SEDANG
202101,2021-01-12,DKI2,27.0,51.0,15.0,7.0,77.0,15.0,77.0,O3,SEDANG
202101,2021-01-13,DKI2,33.0,44.0,13.0,10.0,68.0,7.0,68.0,O3,SEDANG
202101,2021-01-14,DKI2,28.0,49.0,11.0,6.0,65.0,11.0,65.0,O3,SEDANG
202101,2021-01-15,DKI2,42.0,60.0,11.0,14.0,65.0,12.0,65.0,O3,SEDANG
202101,2021-01-16,DKI2,49.0,71.0,13.0,10.0,67.0,9.0,71.0,PM25,SEDANG
202101,2021-01-17,DKI2,55.0,75.0,16.0,10.0,93.0,10.0,93.0,O3,SEDANG
202101,2021-01-18,DKI2,35.0,49.0,13.0,5.0,78.0,9.0,78.0,O3,SEDANG
202101,2021-01-19,DKI2,31.0,42.0,11.0,6.0,58.0,9.0,58.0,O3,SEDANG
202101,2021-01-20,DKI2,42.0,45.0,11.0,6.0,72.0,6.0,72.0,O3,SEDANG
202101,2021-01-21,DKI2,46.0,44.0,12.0,9.0,67.0,13.0,67.0,O3,SEDANG
202101,2021-01-22,DKI2,51.0,60.0,12.0,8.0,67.0,16.0,67.0,O3,SEDANG
202101,2021-01-23,DKI2,73.0,108.0,14.0,43.0,104.0,19.0,108.0,PM25,TIDAK SEHAT
202101,2021-01-24,DKI2,51.0,59.0,12.0,9.0,75.0,7.0,75.0,O3,SEDANG
202101,2021-01-25,DKI2,62.0,86.0,14.0,26.0,134.0,14.0,134.0,O3,TIDAK SEHAT
202101,2021-01-26,DKI2,54.0,76.0,26.0,14.0,71.0,12.0,76.0,PM25,SEDANG
202101,2021-01-27,DKI2,21.0,29.0,25.0,7.0,63.0,5.0,63.0,O3,SEDANG
202101,2021-01-28,DKI2,28.0,49.0,25.0,10.0,53.0,7.0,53.0,O3,SEDANG
202101,2021-01-29,DKI2,28.0,49.0,26.0,7.0,65.0,9.0,65.0,O3,SEDANG
202101,2021-01-30,DKI2,27.0,39.0,25.0,10.0,64.0,8.0,64.0,O3,SEDANG
202101,2021-01-31,DKI2,38.0,55.0,24.0,11.0,68.0,7.0,68.0,O3,SEDANG
202101,2021-01-01,DKI3,43.0,56.0,15.0,10.0,33.0,5.0,56.0,PM25,SEDANG
202101,2021-01-02,DKI3,58.0,86.0,15.0,22.0,38.0,5.0,86.0,PM25,SEDANG
202101,2021-01-03,DKI3,64.0,93.0,14.0,20.0,35.0,5.0,93.0,PM25,SEDANG
202101,2021-01-04,DKI3,50.0,67.0,13.0,15.0,17.0,4.0,67.0,PM25,SEDANG
202101,2021-01-05,DKI3,59.0,89.0,15.0,19.0,42.0,7.0,89.0,PM25,SEDANG
202101,2021-01-06,DKI3,52.0,81.0,18.0,28.0,52.0,11.0,81.0,PM25,SEDANG
202101,2021-01-07,DKI3,22.0,52.0,16.0,12.0,44.0,5.0,52.0,PM25,SEDANG
202101,2021-01-08,DKI3,26.0,68.0,21.0,22.0,40.0,9.0,68.0,PM25,SEDANG
202101,2021-01-09,DKI3,25.0,77.0,17.0,32.0,31.0,8.0,77.0,PM25,SEDANG
202101,2021-01-10,DKI3,15.0,33.0,16.0,7.0,23.0,4.0,33.0,PM25,BAIK
202101,2021-01-11,DKI3,,72.0,17.0,15.0,56.0,4.0,72.0,PM25,SEDANG
202101,2021-01-12,DKI3,,58.0,18.0,9.0,37.0,4.0,58.0,PM25,SEDANG
202101,2021-01-13,DKI3,26.0,47.0,16.0,6.0,39.0,3.0,47.0,PM25,BAIK
202101,2021-01-14,DKI3,29.0,78.0,20.0,14.0,40.0,8.0,78.0,PM25,SEDANG
202101,2021-01-15,DKI3,24.0,82.0,19.0,16.0,64.0,6.0,82.0,PM25,SEDANG
202101,2021-01-16,DKI3,70.0,92.0,19.0,16.0,60.0,7.0,92.0,PM25,SEDANG
202101,2021-01-17,DKI3,58.0,86.0,22.0,11.0,43.0,9.0,86.0,PM25,SEDANG
202101,2021-01-18,DKI3,51.0,64.0,21.0,7.0,38.0,5.0,64.0,PM25,SEDANG
202101,2021-01-19,DKI3,42.0,56.0,19.0,7.0,37.0,6.0,56.0,PM25,SEDANG
202101,2021-01-20,DKI3,46.0,,17.0,17.0,41.0,10.0,46.0,PM10,BAIK
202101,2021-01-21,DKI3,52.0,,18.0,19.0,44.0,9.0,52.0,PM10,SEDANG
202101,2021-01-22,DKI3,84.0,112.0,20.0,33.0,57.0,10.0,112.0,PM25,TIDAK SEHAT
202101,2021-01-23,DKI3,89.0,126.0,19.0,42.0,64.0,13.0,126.0,PM25,TIDAK SEHAT
202101,2021-01-24,DKI3,64.0,90.0,19.0,31.0,34.0,10.0,90.0,PM25,SEDANG
202101,2021-01-25,DKI3,60.0,95.0,18.0,23.0,67.0,8.0,95.0,PM25,SEDANG
202101,2021-01-26,DKI3,54.0,79.0,18.0,15.0,50.0,7.0,79.0,PM25,SEDANG
202101,2021-01-27,DKI3,33.0,37.0,17.0,5.0,30.0,4.0,37.0,PM25,BAIK
202101,2021-01-28,DKI3,26.0,49.0,16.0,9.0,26.0,5.0,49.0,PM25,BAIK
202101,2021-01-29,DKI3,28.0,16.0,17.0,9.0,48.0,4.0,48.0,O3,BAIK
202101,2021-01-30,DKI3,46.0,13.0,16.0,10.0,41.0,4.0,46.0,PM10,BAIK
202101,2021-01-31,DKI3,38.0,13.0,17.0,7.0,39.0,,39.0,O3,BAIK
202101,2021-01-01,DKI4,41.0,,37.0,14.0,35.0,4.0,41.0,PM10,BAIK
202101,2021-01-02,DKI4,44.0,,38.0,38.0,59.0,3.0,59.0,CO,SEDANG
202101,2021-01-03,DKI4,50.0,,37.0,16.0,52.0,5.0,52.0,CO,SEDANG
202101,2021-01-04,DKI4,45.0,,36.0,16.0,24.0,3.0,45.0,PM10,BAIK
202101,2021-01-05,DKI4,52.0,,36.0,15.0,35.0,8.0,52.0,PM10,SEDANG
202101,2021-01-06,DKI4,73.0,,32.0,29.0,66.0,6.0,73.0,PM10,SEDANG
202101,2021-01-07,DKI4,36.0,,30.0,19.0,55.0,5.0,55.0,CO,SEDANG
202101,2021-01-08,DKI4,36.0,,31.0,23.0,51.0,6.0,51.0,CO,SEDANG
202101,2021-01-09,DKI4,60.0,,30.0,34.0,42.0,6.0,60.0,PM10,SEDANG
202101,2021-01-10,DKI4,14.0,,28.0,9.0,38.0,3.0,38.0,CO,BAIK
202101,2021-01-11,DKI4,51.0,,29.0,17.0,57.0,4.0,57.0,CO,SEDANG
202101,2021-01-12,DKI4,23.0,,28.0,11.0,44.0,4.0,44.0,CO,BAIK
202101,2021-01-13,DKI4,36.0,,27.0,8.0,32.0,3.0,36.0,PM10,BAIK
202101,2021-01-14,DKI4,35.0,,28.0,13.0,38.0,5.0,38.0,CO,BAIK
202101,2021-01-15,DKI4,51.0,,26.0,20.0,56.0,5.0,56.0,CO,SEDANG
202101,2021-01-16,DKI4,47.0,,27.0,18.0,38.0,7.0,47.0,PM10,BAIK
202101,2021-01-17,DKI4,52.0,,28.0,12.0,41.0,8.0,52.0,PM10,SEDANG
202101,2021-01-18,DKI4,34.0,,28.0,10.0,37.0,4.0,37.0,CO,BAIK
202101,2021-01-19,DKI4,25.0,,26.0,12.0,31.0,7.0,31.0,CO,BAIK
202101,2021-01-20,DKI4,54.0,,25.0,16.0,33.0,8.0,54.0,PM10,SEDANG
202101,2021-01-21,DKI4,63.0,,25.0,21.0,38.0,7.0,63.0,PM10,SEDANG
202101,2021-01-22,DKI4,52.0,,26.0,32.0,54.0,8.0,54.0,CO,SEDANG
202101,2021-01-23,DKI4,89.0,,27.0,47.0,61.0,11.0,89.0,PM10,SEDANG
202101,2021-01-24,DKI4,,,,,,,0.0,,TIDAK ADA DATA
202101,2021-01-25,DKI4,,,,,,,0.0,,TIDAK ADA DATA
202101,2021-01-26,DKI4,57.0,,26.0,34.0,39.0,7.0,57.0,PM10,SEDANG
202101,2021-01-27,DKI4,18.0,,25.0,7.0,19.0,4.0,25.0,PM25,BAIK
202101,2021-01-28,DKI4,23.0,,25.0,11.0,20.0,5.0,25.0,PM25,BAIK
202101,2021-01-29,DKI4,27.0,,26.0,9.0,36.0,4.0,36.0,CO,BAIK
202101,2021-01-30,DKI4,21.0,,26.0,16.0,32.0,6.0,32.0,CO,BAIK
202101,2021-01-31,DKI4,,,,17.0,,,17.0,SO2,BAIK
202101,2021-01-01,DKI5,37.0,,20.0,12.0,25.0,4.0,37.0,PM10,BAIK
202101,2021-01-02,DKI5,33.0,,18.0,20.0,64.0,6.0,64.0,CO,SEDANG
202101,2021-01-03,DKI5,42.0,,15.0,10.0,62.0,3.0,62.0,CO,SEDANG
202101,2021-01-04,DKI5,27.0,,14.0,7.0,31.0,4.0,31.0,CO,BAIK
202101,2021-01-05,DKI5,41.0,,15.0,9.0,28.0,,41.0,PM10,BAIK
202101,2021-01-06,DKI5,33.0,,12.0,19.0,46.0,,46.0,CO,BAIK
202101,2021-01-07,DKI5,27.0,,13.0,11.0,36.0,,36.0,CO,BAIK
202101,2021-01-08,DKI5,36.0,,18.0,19.0,28.0,,36.0,PM10,BAIK
202101,2021-01-09,DKI5,46.0,,17.0,26.0,27.0,12.0,46.0,PM10,BAIK
202101,2021-01-10,DKI5,19.0,,20.0,8.0,34.0,5.0,34.0,CO,BAIK
202101,2021-01-11,DKI5,33.0,,21.0,10.0,34.0,9.0,34.0,CO,BAIK
202101,2021-01-12,DKI5,25.0,,22.0,6.0,38.0,6.0,38.0,CO,BAIK
202101,2021-01-13,DKI5,25.0,,20.0,5.0,27.0,9.0,27.0,CO,BAIK
202101,2021-01-14,DKI5,32.0,,17.0,8.0,36.0,7.0,36.0,CO,BAIK
202101,2021-01-15,DKI5,52.0,,15.0,15.0,41.0,7.0,52.0,PM10,SEDANG
202101,2021-01-16,DKI5,,,18.0,12.0,37.0,8.0,37.0,CO,BAIK
202101,2021-01-17,DKI5,,,20.0,15.0,32.0,9.0,32.0,CO,BAIK
202101,2021-01-18,DKI5,,,22.0,8.0,31.0,4.0,31.0,CO,BAIK
202101,2021-01-19,DKI5,29.0,,14.0,6.0,35.0,5.0,35.0,CO,BAIK
202101,2021-01-20,DKI5,30.0,,15.0,7.0,33.0,,33.0,CO,BAIK
202101,2021-01-21,DKI5,43.0,,16.0,15.0,37.0,8.0,43.0,PM10,BAIK
202103,2021-03-04,DKI4,62.0,103.0,40.0,19.0,33.0,11.0,103.0,PM25,TIDAK SEHAT
202103,2021-03-05,DKI4,51.0,79.0,40.0,14.0,32.0,13.0,79.0,PM25,SEDANG
202103,2021-03-06,DKI4,61.0,95.0,40.0,22.0,32.0,13.0,95.0,PM25,SEDANG
202103,2021-03-07,DKI4,60.0,102.0,41.0,23.0,34.0,14.0,102.0,PM25,TIDAK SEHAT
202103,2021-03-08,DKI4,58.0,81.0,40.0,16.0,19.0,6.0,81.0,PM25,SEDANG
202103,2021-03-09,DKI4,24.0,55.0,41.0,10.0,18.0,8.0,55.0,PM25,SEDANG
202103,2021-03-10,DKI4,56.0,89.0,40.0,21.0,21.0,12.0,89.0,PM25,SEDANG
202103,2021-03-11,DKI4,28.0,53.0,39.0,9.0,25.0,9.0,53.0,PM25,SEDANG
202103,2021-03-12,DKI4,53.0,83.0,41.0,19.0,22.0,13.0,83.0,PM25,SEDANG
202103,2021-03-13,DKI4,37.0,69.0,41.0,10.0,20.0,9.0,69.0,PM25,SEDANG
202103,2021-03-14,DKI4,40.0,68.0,41.0,16.0,14.0,9.0,68.0,PM25,SEDANG
202103,2021-03-15,DKI4,37.0,77.0,42.0,14.0,24.0,12.0,77.0,PM25,SEDANG
202103,2021-03-16,DKI4,57.0,101.0,46.0,13.0,37.0,18.0,101.0,PM25,TIDAK SEHAT
202103,2021-03-17,DKI4,68.0,123.0,43.0,20.0,37.0,14.0,123.0,PM25,TIDAK SEHAT
202103,2021-03-18,DKI4,68.0,125.0,45.0,16.0,37.0,22.0,125.0,PM25,TIDAK SEHAT
202103,2021-03-19,DKI4,57.0,91.0,42.0,12.0,42.0,15.0,91.0,PM25,SEDANG
202103,2021-03-20,DKI4,55.0,98.0,44.0,12.0,38.0,18.0,98.0,PM25,SEDANG
202103,2021-03-21,DKI4,57.0,85.0,41.0,16.0,22.0,17.0,85.0,PM25,SEDANG
202103,2021-03-22,DKI4,52.0,78.0,41.0,15.0,20.0,11.0,78.0,PM25,SEDANG
202103,2021-03-23,DKI4,38.0,62.0,41.0,8.0,12.0,7.0,62.0,PM25,SEDANG
202103,2021-03-24,DKI4,30.0,55.0,40.0,7.0,13.0,9.0,55.0,PM25,SEDANG
202103,2021-03-25,DKI4,36.0,68.0,41.0,8.0,19.0,12.0,68.0,PM25,SEDANG
202103,2021-03-26,DKI4,52.0,83.0,42.0,17.0,31.0,16.0,83.0,PM25,SEDANG
202103,2021-03-27,DKI4,58.0,91.0,43.0,13.0,35.0,20.0,91.0,PM25,SEDANG
202103,2021-03-28,DKI4,50.0,75.0,41.0,14.0,37.0,16.0,75.0,PM25,SEDANG
202103,2021-03-29,DKI4,54.0,84.0,41.0,18.0,35.0,19.0,84.0,PM25,SEDANG
202103,2021-03-30,DKI4,41.0,76.0,42.0,14.0,21.0,25.0,76.0,PM25,SEDANG
202103,2021-03-31,DKI4,48.0,69.0,43.0,12.0,25.0,18.0,69.0,PM25,SEDANG
202103,2021-03-01,DKI5,29.0,60.0,23.0,7.0,16.0,12.0,60.0,PM25,SEDANG
